Property_ID,Type,City,Size_SqFt,Bedrooms,Bathrooms,Year_Built,Listing_Price,Rental_Price,Neighborhood,Status
15883,House,Miami,2867,4,1,2011,1394091.696,2139.518826,Little Havana,Sold
15884,House,Chicago,738,3,1,1954,680108.8582,3481.748217,The Loop,Sold
15885,Apartment,Los Angeles,3195,3,2,1959,491901.6814,618.5870356,Santa Monica,Rented
15886,Apartment,Chicago,1816,5,3,1996,192217.0512,1776.348926,Hyde Park,Available
15887,Apartment,San Francisco,2804,4,3,1989,1874709.445,6622.6495,Downtown,Rented
15888,Apartment,Seattle,607,4,1,2021,1308095.21,4448.656196,Downtown,Rented
15889,Apartment,New York,2104,2,1,1964,884920.2955,1233.869192,Manhattan,Rented
15890,Other,Chicago,2408,2,2,1968,1411233.282,1121.491401,Lincoln Park,Rented
15891,Townhouse,Los Angeles,2759,2,2,2017,970162.6749,7406.18052,Beverly Hills,Rented
15892,Apartment,San Francisco,4277,1,2,1986,766286.2827,3287.015596,Mission District,Rented
15893,House,Chicago,866,4,3,1980,1052187.629,6250.289023,Hyde Park,Rented
15894,Townhouse,New York,3409,5,2,2013,1499545.475,3775.117729,Manhattan,Sold
15895,House,Los Angeles,4094,2,2,2004,1691644.562,1429.274094,Beverly Hills,Rented
15896,House,New York,3421,2,1,2009,289221.4733,4439.514266,Manhattan,Sold
15897,Condo,New York,4768,2,1,1999,223222.1576,1245.041027,Queens,Available
15898,Condo,San Francisco,2240,2,2,1971,746551.5127,6973.234585,Mission District,Sold
15899,Apartment,Los Angeles,3318,2,1,1993,174313.5309,869.409376,Hollywood,Sold
15900,House,Miami,1853,1,2,2018,1040161.225,5750.356894,Downtown,Sold
15901,Townhouse,New York,951,5,2,1957,1665498.05,7831.083722,Queens,Rented
15902,Condo,Los Angeles,4916,4,2,1957,760612.2088,7143.270961,Hollywood,Rented
15903,Condo,New York,2946,5,1,1982,1004067.155,7297.672009,Manhattan,Sold
15904,House,Chicago,2735,3,2,1979,1191248.504,2416.816113,Lincoln Park,Sold
15905,Condo,Chicago,4009,4,1,1959,1101959.275,4006.92484,The Loop,Sold
15906,Condo,Los Angeles,1384,2,3,1989,1860598.245,2236.014838,Hollywood,Sold
15907,Other,San Francisco,4019,3,3,1962,1300528.471,5663.745809,Mission District,Rented
15908,House,Miami,1242,3,1,2010,119358.5672,5416.239102,Downtown,Sold
15909,Condo,Chicago,2539,3,3,1992,460260.8311,2722.985034,Lincoln Park,Rented
15910,Other,San Francisco,3062,3,3,2004,483194.4849,3572.253327,Downtown,Available
15911,Condo,Miami,1760,2,3,2000,1238009.615,3353.058414,Little Havana,Rented
15912,Townhouse,Chicago,4776,3,2,1968,1444428.891,5731.677318,The Loop,Rented
15913,House,Miami,2834,5,3,2003,269045.9963,640.7207657,Little Havana,Rented
15914,Condo,Seattle,885,2,2,1972,650364.9301,7439.675976,Capitol Hill,Sold
15915,Other,New York,1102,3,1,2011,1063579.038,1558.653054,Manhattan,Rented
15916,Condo,Los Angeles,942,3,1,1990,1565598.92,2863.436855,Santa Monica,Sold
15917,House,Chicago,3807,5,3,1961,754441.1784,852.4324447,Hyde Park,Rented
15918,Condo,Chicago,3132,1,2,1953,1044647.773,3793.756273,Lincoln Park,Rented
15919,House,New York,4467,1,1,1961,1042681.433,6031.016396,Brooklyn,Sold
15920,House,Chicago,3801,5,1,1976,1860844.079,6382.917764,Lincoln Park,Rented
15921,Condo,Chicago,2801,1,2,1963,1705931.038,3213.504759,Lincoln Park,Available
15922,Townhouse,Seattle,4950,4,3,1965,1729980.681,3364.663675,Queen Anne,Sold
15923,Apartment,Chicago,4066,4,1,1961,416553.6132,3047.575514,The Loop,Rented
15924,Townhouse,Chicago,2976,4,3,2002,1811570.216,2148.166511,The Loop,Rented
15925,Townhouse,Chicago,4510,1,3,1964,848098.9492,5859.059272,Hyde Park,Sold
15926,Condo,San Francisco,2889,4,2,1950,1135018.156,7201.826727,Downtown,Rented
15927,Townhouse,Chicago,2330,4,3,1977,1267202.691,3549.650756,The Loop,Sold
15928,Townhouse,New York,4573,1,1,1957,917335.2807,5903.005902,Bronx,Sold
15929,Apartment,Seattle,3914,5,2,2009,752157.4945,4167.762196,Downtown,Rented
15930,Townhouse,Chicago,2766,2,3,1955,571232.1839,1461.996533,Lincoln Park,Available
15931,Apartment,Miami,1095,4,2,2012,1075750.006,4338.514832,Little Havana,Rented
15932,Other,Seattle,690,1,2,1958,1691501.529,2503.300503,Queen Anne,Rented
15933,Other,Seattle,3962,2,2,2001,1553925.029,5519.143091,Queen Anne,Available
15934,House,Miami,1143,2,3,2003,1068812.408,3868.971194,South Beach,Rented
15935,House,New York,4689,3,2,2003,751335.0245,5578.852454,Manhattan,Rented
15936,Apartment,San Francisco,1618,2,3,1985,124171.0547,4109.433973,SoMa,Sold
15937,House,New York,4267,4,2,1975,494635.479,6209.16948,Bronx,Sold
15938,Condo,San Francisco,2167,5,3,1990,454945.1768,7979.362981,SoMa,Available
15939,House,Los Angeles,1605,4,2,1960,1217864.674,6951.948203,Beverly Hills,Available
15940,Apartment,Miami,4935,3,3,2012,1849446.373,5804.025457,Downtown,Sold
15941,Condo,Seattle,3355,2,1,1976,700830.3889,2340.14762,Downtown,Rented
15942,House,Seattle,2659,3,1,1988,1606974.621,4772.739781,Queen Anne,Available
15943,Condo,Seattle,4898,4,2,1970,726495.2023,5250.563293,Downtown,Sold
15944,Apartment,Miami,4646,4,1,1955,1931908.618,5993.368834,South Beach,Sold
15945,House,Miami,1305,4,3,1960,470196.7607,1952.410168,South Beach,Sold
15946,Condo,San Francisco,1200,5,1,1995,873087.6856,4376.807784,SoMa,Rented
15947,Condo,Seattle,4291,4,3,1980,383782.8412,3968.405737,Queen Anne,Available
15948,House,New York,2300,4,3,2005,529822.6307,2470.30707,Manhattan,Rented
15949,Condo,San Francisco,2407,2,1,2000,301327.8979,4542.285464,Mission District,Sold
15950,Condo,Seattle,1636,5,1,1957,308075.5273,7317.919152,Capitol Hill,Sold
15951,Apartment,Miami,4631,2,3,1992,1294144.58,6267.928694,Little Havana,Rented
15952,Apartment,Miami,1122,3,1,1983,1589325.769,4684.120096,Downtown,Sold
15953,Apartment,Miami,2759,1,1,1996,253953.8431,5972.800674,South Beach,Rented
15954,Apartment,Seattle,1915,2,2,1965,520489.7161,6416.640121,Queen Anne,Rented
15955,Apartment,Miami,2562,5,3,1984,710067.426,5922.175194,South Beach,Rented
15956,Apartment,Los Angeles,3187,2,2,1959,1879858.848,6954.760991,Beverly Hills,Rented
15957,House,Miami,4762,1,3,2004,1236281.233,6327.406768,Little Havana,Sold
15958,Apartment,Seattle,2188,2,1,1997,303816.6654,6708.146971,Capitol Hill,Sold
15959,Condo,San Francisco,4658,1,3,1953,802512.0043,4393.415032,SoMa,Sold
15960,House,Miami,702,5,1,1968,1458841.744,4272.744068,Little Havana,Rented
15961,Condo,Chicago,2038,2,2,2009,1958646.54,3186.326704,Lincoln Park,Sold
15962,Apartment,Los Angeles,1624,5,3,1991,1502902.373,4199.339078,Beverly Hills,Sold
15963,Apartment,Seattle,1394,5,2,1963,444246.2061,5728.520873,Downtown,Sold
15964,Condo,Miami,2055,3,3,1982,1656452.438,2832.968585,Little Havana,Rented
15965,Condo,Chicago,2950,3,2,1997,106336.8669,2174.134964,Lincoln Park,Sold
15966,Condo,Seattle,1286,2,1,2003,1016543.16,7107.787494,Capitol Hill,Rented
15967,Townhouse,San Francisco,1475,2,3,2001,755635.6762,704.8547332,Mission District,Rented
15968,Townhouse,Los Angeles,4788,5,2,1986,1898019.516,7510.236451,Beverly Hills,Sold
15969,Townhouse,Miami,3446,3,1,1957,187246.9169,6878.838672,South Beach,Rented
15970,Townhouse,San Francisco,2699,2,1,1980,585579.5204,5440.202502,SoMa,Rented
15971,House,Seattle,4377,2,3,1984,593739.0317,6197.754198,Queen Anne,Rented
15972,Apartment,Chicago,4981,2,3,2004,904423.8488,4998.145922,Hyde Park,Available
15973,Condo,Seattle,3779,3,3,1974,1854356.594,4797.211152,Capitol Hill,Available
15974,Apartment,Seattle,3536,2,2,1952,1339979.757,5366.110413,Capitol Hill,Rented
15975,Condo,Los Angeles,4575,5,1,1964,330723.2282,540.1506115,Beverly Hills,Rented
15976,Apartment,Miami,4767,2,1,1970,1667243.16,6758.658161,South Beach,Sold
15977,House,San Francisco,836,4,3,2007,1296686.099,6621.908912,SoMa,Available
15978,Townhouse,Los Angeles,4167,1,1,1988,130693.0413,4147.662211,Beverly Hills,Sold
15979,Apartment,Chicago,3439,5,1,1976,1845283.331,2277.012141,Lincoln Park,Rented
15980,Condo,Miami,1104,2,3,1963,190128.8278,3007.25801,Downtown,Available
15981,Apartment,Los Angeles,2759,4,1,1985,1258894.108,3703.360752,Hollywood,Rented
15982,House,Chicago,1165,3,1,1995,1241591.978,1692.588332,Lincoln Park,Sold
15983,House,Chicago,3417,5,3,1959,1256714.594,5060.435055,Lincoln Park,Rented
15984,Apartment,San Francisco,1732,5,2,1973,1711722.921,1638.696611,Downtown,Sold
15985,Townhouse,Seattle,4287,2,3,1959,334915.5716,5624.67809,Capitol Hill,Available
15986,Condo,Chicago,851,3,1,2007,1115876.487,4728.890311,Lincoln Park,Available
15987,House,Chicago,2261,2,3,1977,1189848.507,6768.61246,The Loop,Rented
15988,House,Seattle,3395,4,3,2017,855569.0474,3485.753204,Downtown,Rented
15989,Apartment,New York,4266,1,1,1997,1103338.788,7293.912859,Queens,Sold
15990,House,Chicago,3024,3,1,1968,1051793.657,5397.183117,Hyde Park,Sold
15991,House,Miami,1649,1,2,1965,1542055.477,506.050556,Little Havana,Rented
15992,Condo,Los Angeles,4850,4,2,2019,377193.7015,3780.138993,Beverly Hills,Rented
15993,Townhouse,Seattle,569,5,1,2000,156220.3821,7752.351805,Downtown,Rented
15994,Condo,Seattle,1077,4,2,2008,1869834.012,7704.875823,Capitol Hill,Sold
15995,Townhouse,Seattle,4584,1,2,1965,695926.8341,4786.799275,Downtown,Sold
15996,Condo,Miami,2950,3,3,1951,1604292.308,5465.609328,Downtown,Sold
15997,Apartment,Seattle,628,2,3,2021,707502.1279,2275.363805,Capitol Hill,Sold
15998,House,Miami,2006,1,2,1988,107493.4108,2909.79696,Little Havana,Rented
15999,Townhouse,San Francisco,4588,3,3,2018,509626.672,3466.172249,Mission District,Rented
16000,Apartment,New York,2148,1,3,1957,300336.0029,3601.943003,Queens,Sold
16001,House,Seattle,3667,5,1,1952,1663206.754,5801.786611,Capitol Hill,Rented
16002,House,New York,3048,5,2,2001,1004893.997,1070.657109,Bronx,Rented
16003,House,Seattle,1979,2,2,1976,1987998.853,843.2506313,Capitol Hill,Rented
16004,Condo,Miami,2302,5,1,2000,1264132.43,4404.363569,Little Havana,Rented
16005,Apartment,Los Angeles,507,4,1,2010,713547.8015,4838.996077,Beverly Hills,Available
16006,Apartment,New York,719,2,1,2000,1059059.749,3405.923628,Bronx,Sold
16007,House,New York,1224,1,3,1989,1927250.753,6101.908597,Manhattan,Sold
16008,Townhouse,Miami,4697,4,1,1955,1308683.47,1763.030967,Little Havana,Rented
16009,Apartment,New York,2549,3,1,1998,1531878.755,7932.036041,Manhattan,Sold
16010,Condo,San Francisco,4285,1,1,1964,1038105.513,3128.736753,Downtown,Sold
16011,Townhouse,Miami,4412,5,1,1995,1112215.348,2987.009646,Downtown,Available
16012,Townhouse,New York,3242,1,3,1996,1969445.794,3449.977088,Bronx,Rented
16013,Townhouse,New York,1270,5,2,2021,1248503.468,6775.123723,Manhattan,Sold
16014,Townhouse,New York,1239,4,1,2001,1129651.941,2152.46606,Queens,Rented
16015,Apartment,Miami,4795,4,1,1981,1759519.652,3921.928434,Little Havana,Sold
16016,House,Los Angeles,4621,4,2,1980,953486.7807,2494.417924,Hollywood,Available
16017,Townhouse,Chicago,2517,2,2,1987,999882.5514,818.1409293,The Loop,Sold
16018,Condo,Seattle,4697,5,1,2004,1449392.594,3254.180327,Capitol Hill,Sold
16019,Condo,New York,696,1,1,1952,403647.809,1069.852854,Queens,Rented
16020,House,Chicago,1009,1,2,1997,347395.8323,7777.056895,The Loop,Sold
16021,Apartment,Chicago,2495,1,1,1962,1274833.486,1555.77416,Lincoln Park,Sold
16022,House,New York,1514,2,3,2007,448558.0779,7883.33834,Bronx,Rented
16023,Townhouse,New York,3601,2,1,1991,927499.7245,3950.660311,Queens,Rented
16024,Apartment,Seattle,1422,5,1,1990,1628451.028,1743.475101,Downtown,Sold
16025,Apartment,Chicago,2846,2,3,1964,688914.8321,2493.043345,Hyde Park,Rented
16026,Townhouse,Los Angeles,3704,4,2,1975,1510350.551,3402.710803,Santa Monica,Sold
16027,Condo,Chicago,2291,1,2,1961,722906.4136,5588.225921,Lincoln Park,Sold
16028,Townhouse,Los Angeles,2055,4,2,1968,175549.9499,5852.315879,Beverly Hills,Sold
16029,House,San Francisco,520,2,1,2022,274133.486,2136.247333,SoMa,Sold
16030,Townhouse,Los Angeles,2422,1,2,1994,924347.6475,1980.591284,Santa Monica,Rented
16031,Condo,Seattle,1564,3,3,1985,703986.949,7349.71756,Queen Anne,Sold
16032,Townhouse,Miami,2483,4,3,1981,991008.8315,3890.933217,Little Havana,Rented
16033,House,New York,2399,3,1,2016,1093850.977,3192.51955,Bronx,Available
16034,House,San Francisco,4043,5,2,1954,1891114.755,5195.907565,Mission District,Sold
16035,Condo,Chicago,1466,4,2,2009,997108.1121,4616.749872,Lincoln Park,Sold
16036,House,Los Angeles,3006,1,3,1991,1729203.848,7208.304194,Hollywood,Rented
16037,House,San Francisco,1013,1,2,2000,1716326.777,1688.587967,Mission District,Available
16038,Townhouse,Miami,4074,3,3,1967,1786138.929,3886.084955,South Beach,Rented
16039,Apartment,Los Angeles,3615,1,1,2020,1122067.12,1996.338887,Santa Monica,Sold
16040,House,Seattle,540,4,3,1971,643730.5961,1299.435144,Downtown,Rented
16041,House,Chicago,762,2,2,1984,1593878.469,2662.154565,Lincoln Park,Sold
16042,Condo,Chicago,1532,2,3,1971,713093.9826,1007.226276,Lincoln Park,Sold
16043,Other,Los Angeles,3624,1,2,1976,1801986.293,5019.209618,Beverly Hills,Sold
16044,Townhouse,Miami,2319,5,1,1951,299209.4574,6886.589006,South Beach,Rented
16045,Townhouse,New York,627,4,3,2010,1388494.814,2766.45436,Bronx,Sold
16046,House,New York,3078,5,1,1975,1014437.096,5246.605792,Queens,Sold
16047,Apartment,Chicago,3513,3,1,1956,1253446.675,1473.429086,Lincoln Park,Rented
16048,Apartment,Miami,3711,1,3,2014,311328.2349,2261.013378,Downtown,Sold
16049,Townhouse,Chicago,1393,3,3,1985,1945452.966,5568.895519,Hyde Park,Rented
16050,Condo,New York,3306,5,3,1970,1457438.834,7395.821422,Brooklyn,Sold
16051,House,Chicago,2779,4,1,1966,641652.0714,642.7253177,The Loop,Rented
16052,House,Los Angeles,4683,5,3,1991,1790035.676,5320.599956,Beverly Hills,Rented
16053,Apartment,Seattle,3313,2,2,1993,960402.7852,5784.453667,Queen Anne,Rented
16054,Townhouse,Los Angeles,2287,5,2,1992,453509.9224,4981.110687,Beverly Hills,Sold
16055,Apartment,Seattle,2748,5,2,2016,918178.5854,3706.398872,Capitol Hill,Rented
16056,Other,Miami,3533,5,2,1999,706705.2734,7910.307697,South Beach,Sold
16057,Townhouse,New York,2908,5,1,1971,1446007.448,2545.712616,Manhattan,Sold
16058,Condo,Miami,2759,4,1,1999,140403.7679,3998.154211,Little Havana,Sold
16059,House,Miami,676,1,1,1985,1772356.784,5552.872629,Little Havana,Sold
16060,Other,New York,3623,4,2,2018,921443.4002,500.4266841,Brooklyn,Sold
16061,Townhouse,San Francisco,521,3,1,1952,314577.8929,3208.731855,SoMa,Rented
16062,Townhouse,San Francisco,1152,2,1,2014,1558945.542,3447.292345,Downtown,Sold
16063,House,Chicago,3890,1,2,2003,1977774.961,579.17456,Hyde Park,Rented
16064,Condo,San Francisco,1282,2,3,2001,1815194.271,696.2142732,Downtown,Sold
16065,Other,Los Angeles,667,2,1,1971,412938.0081,7914.379391,Beverly Hills,Rented
16066,Apartment,Seattle,1561,1,1,1982,511559.0436,1317.250491,Queen Anne,Available
16067,Apartment,Miami,1372,1,3,1970,1976616.046,2271.74087,Downtown,Rented
16068,Apartment,Chicago,2281,3,1,1950,485222.6518,1539.679816,Lincoln Park,Sold
16069,Condo,Miami,1896,4,2,1953,673214.0352,4352.600792,South Beach,Available
16070,Apartment,New York,1131,1,3,1990,1283389.673,6020.353709,Manhattan,Sold
16071,House,San Francisco,2101,3,1,1955,653570.2599,1077.330751,Mission District,Rented
16072,Condo,New York,3381,5,1,1977,824596.0774,4894.984595,Brooklyn,Available
16073,House,Chicago,1950,1,1,1961,1508418.031,3147.699412,Lincoln Park,Rented
16074,Townhouse,Seattle,2759,4,1,1997,1227292.522,4179.187777,Capitol Hill,Sold
16075,Condo,Los Angeles,1221,5,2,2007,1639273.423,2494.845986,Hollywood,Sold
16076,House,San Francisco,3836,5,3,1994,1573414.863,6977.919657,Mission District,Sold
16077,House,New York,742,5,2,1982,1618613.597,3892.749754,Queens,Rented
16078,Condo,Seattle,3148,5,2,1970,437868.8053,1703.828305,Downtown,Sold
16079,Townhouse,San Francisco,4872,2,1,2007,588200.8651,6438.605299,Mission District,Sold
16080,Other,Miami,902,4,1,1999,446884.6104,6138.712956,Downtown,Available
16081,Apartment,Los Angeles,1953,3,1,1950,333001.4855,4136.823734,Beverly Hills,Rented
16082,Apartment,Seattle,1496,1,3,1981,1715540.867,5912.503289,Capitol Hill,Rented
16083,Townhouse,San Francisco,4671,3,2,2016,107257.9592,5015.60088,SoMa,Rented
16084,House,Los Angeles,3650,2,2,1950,1292276.306,1736.269147,Beverly Hills,Rented
16085,House,Seattle,4913,5,2,1973,1758477.223,7994.809592,Queen Anne,Rented
16086,House,Miami,4001,1,3,1968,418242.0795,6292.67031,South Beach,Sold
16087,Condo,Miami,1686,4,1,1967,1870112.488,5498.365404,Little Havana,Sold
16088,Condo,New York,1881,1,1,1993,1919203.658,6733.511382,Manhattan,Rented
16089,Townhouse,Chicago,4924,1,3,1955,1203521.549,7460.866987,Hyde Park,Rented
16090,Apartment,New York,2354,3,3,1961,1367548.771,4833.41743,Manhattan,Sold
16091,House,Los Angeles,2404,5,1,1983,454596.2899,4913.213108,Santa Monica,Rented
16092,Apartment,New York,4166,4,2,1985,1969870.949,676.1264194,Brooklyn,Sold
16093,Condo,Seattle,2448,1,1,2013,1504989.707,3611.730346,Queen Anne,Sold
16094,Condo,San Francisco,4533,2,3,2015,1080815.262,4315.388094,Downtown,Available
16095,Condo,Seattle,4027,2,3,1969,1051860.837,2256.564388,Downtown,Sold
16096,Apartment,New York,2252,5,1,2005,1274158.87,3196.621765,Brooklyn,Sold
16097,Townhouse,Chicago,2237,1,2,1996,453767.2137,3247.231302,The Loop,Rented
16098,Townhouse,Seattle,2313,5,3,1988,1234333.024,3258.766203,Downtown,Rented
16099,Other,Seattle,2759,1,3,2004,232842.8569,7668.387156,Downtown,Sold
16100,House,Seattle,4509,4,3,2006,1249111.823,4906.427703,Capitol Hill,Rented
16101,Other,Chicago,1037,2,1,2000,1191970.153,2854.157976,The Loop,Rented
16102,Condo,Seattle,2890,3,1,2013,779410.7715,2785.306936,Queen Anne,Sold
16103,Apartment,Los Angeles,2289,5,3,1952,271506.8439,6851.56709,Hollywood,Rented
16104,Apartment,Miami,1690,4,1,1990,1145265.806,5312.985,South Beach,Rented
16105,Townhouse,Chicago,4436,2,2,1999,931239.476,6882.867299,Hyde Park,Sold
16106,Condo,Los Angeles,1995,4,1,1952,693528.7033,5327.418313,Santa Monica,Sold
16107,Townhouse,Chicago,2687,3,3,1977,913219.3663,7360.478882,Lincoln Park,Sold
16108,Condo,Chicago,3870,1,2,2022,215755.0474,3516.870582,Lincoln Park,Sold
16109,Apartment,Miami,1759,1,1,1955,261953.2451,6818.564612,Downtown,Sold
16110,Townhouse,San Francisco,4575,4,3,1954,374223.6198,1819.371192,Downtown,Rented
16111,Apartment,Los Angeles,3530,4,3,2022,1151535.787,5520.914639,Hollywood,Sold
16112,Other,Chicago,596,5,2,2004,637908.172,3228.253674,Lincoln Park,Sold
16113,House,Chicago,1819,4,1,1975,546717.9118,4437.327535,Hyde Park,Available
16114,Townhouse,New York,2759,1,1,2006,1297923.177,6024.073918,Queens,Rented
16115,Townhouse,Seattle,2994,4,1,2003,1233983.27,4733.418489,Queen Anne,Rented
16116,Apartment,San Francisco,3246,2,1,2011,742645.8854,5975.008286,Downtown,Sold
16117,Apartment,Miami,4543,2,2,2014,1880656.175,774.2215305,Little Havana,Rented
16118,House,Los Angeles,1084,1,3,2017,856535.9895,3497.783532,Santa Monica,Sold
16119,Townhouse,Chicago,1453,4,3,2002,460137.9262,7656.405661,Lincoln Park,Rented
16120,Condo,Seattle,3397,4,3,1970,1788638.753,6212.968281,Queen Anne,Rented
16121,Condo,Los Angeles,2530,4,1,1953,1434053.489,4123.22672,Hollywood,Rented
16122,Townhouse,Miami,1093,2,1,1976,1522904.722,5814.465263,Little Havana,Sold
16123,Townhouse,San Francisco,2331,1,1,2020,1713032.675,702.2747199,Downtown,Rented
16124,Townhouse,New York,855,5,1,1994,1612752.207,2694.485538,Queens,Sold
16125,House,San Francisco,2176,2,3,1978,1710780.792,7272.962241,Mission District,Sold
16126,Condo,New York,3618,1,3,2006,532559.3529,4222.932382,Manhattan,Sold
16127,Condo,Los Angeles,611,1,2,1970,1270034.351,7644.845484,Hollywood,Sold
16128,Apartment,San Francisco,4234,5,2,1976,1383834.976,2487.459879,Downtown,Rented
16129,Apartment,San Francisco,4970,3,1,1989,656134.3484,6758.02324,Downtown,Available
16130,Townhouse,San Francisco,1344,5,2,1980,1989135.077,646.7531338,SoMa,Available
16131,Apartment,Miami,2673,5,3,1957,1633797.578,529.4408115,Little Havana,Rented
16132,House,Los Angeles,3578,1,3,2016,1837793.767,1525.940519,Hollywood,Sold
16133,Condo,New York,3109,3,3,1984,388985.6472,2461.46141,Manhattan,Rented
16134,Condo,San Francisco,1883,3,3,2018,171675.9544,819.5646075,Mission District,Sold
16135,Apartment,Los Angeles,4470,4,1,1979,154331.202,2085.452718,Santa Monica,Sold
16136,Townhouse,Seattle,861,5,1,1986,1746746.782,7047.126144,Downtown,Rented
16137,Apartment,Miami,1178,5,2,1965,1138169.0,7365.781523,South Beach,Sold
16138,Townhouse,Miami,3311,3,1,1963,684656.6587,1388.024456,South Beach,Rented
16139,House,Seattle,3322,3,2,2020,1630596.873,2865.398882,Downtown,Sold
16140,Condo,Los Angeles,2231,3,3,1951,1323712.731,5073.245548,Santa Monica,Sold
16141,House,New York,1787,1,2,1995,1276345.907,5457.102474,Manhattan,Rented
16142,Condo,Los Angeles,774,1,1,1954,1615402.686,708.431699,Santa Monica,Available
16143,House,Los Angeles,1405,1,1,1994,991453.9597,7340.698587,Hollywood,Rented
16144,Apartment,Chicago,2382,5,3,1994,407350.7764,3703.607912,Lincoln Park,Rented
16145,House,Miami,991,3,1,2009,1843475.272,3809.100474,Downtown,Sold
16146,House,New York,1040,1,3,1964,1744007.071,1141.504365,Bronx,Available
16147,Apartment,Chicago,3386,4,1,1991,572399.8104,4438.257456,Lincoln Park,Rented
16148,Condo,Seattle,4915,3,3,1951,724856.6003,4906.581047,Downtown,Rented
16149,Condo,Los Angeles,955,3,2,1978,1658267.677,3927.905207,Hollywood,Rented
16150,Apartment,Seattle,1150,3,2,1974,1947253.661,7157.497139,Capitol Hill,Available
16151,House,Miami,1812,1,3,1971,1573333.953,1315.69056,Downtown,Rented
16152,House,Chicago,1804,2,2,2011,199476.415,1885.578367,Lincoln Park,Rented
16153,House,Chicago,4109,4,1,1962,1038524.31,3313.961093,Hyde Park,Sold
16154,Townhouse,New York,1303,4,3,2011,1574548.594,5068.826933,Bronx,Sold
16155,Condo,Los Angeles,1297,2,2,1987,985379.4915,3679.954758,Santa Monica,Available
16156,House,New York,3884,4,2,2006,1384201.723,6881.788979,Bronx,Rented
16157,Condo,Chicago,2512,1,1,1982,169065.2728,2094.845115,Hyde Park,Rented
16158,House,Chicago,3340,3,2,1982,502113.5455,2298.713268,Lincoln Park,Rented
16159,Apartment,New York,3562,2,2,2005,1542199.278,7187.369314,Brooklyn,Sold
16160,Apartment,Chicago,1580,3,3,1961,465866.982,4011.092021,Hyde Park,Sold
16161,Condo,San Francisco,1813,4,1,1978,1945291.437,5390.504642,Mission District,Sold
16162,Condo,Miami,3145,5,2,1992,796738.6137,3317.784173,Downtown,Rented
16163,Apartment,Los Angeles,4134,4,3,2009,469067.63,3314.766022,Santa Monica,Sold
16164,Townhouse,Miami,2553,4,2,2014,469234.8672,1586.187173,Downtown,Sold
16165,Apartment,Los Angeles,4014,2,3,1973,432638.2875,7154.738301,Santa Monica,Sold
16166,House,Chicago,809,3,1,2018,760133.4332,6698.107033,The Loop,Rented
16167,Townhouse,New York,1284,2,1,2006,1205057.24,4518.930141,Brooklyn,Sold
16168,Apartment,New York,2114,1,1,1984,1777956.121,791.443783,Manhattan,Sold
16169,Townhouse,Chicago,1322,3,2,1994,1873681.004,2187.486884,Lincoln Park,Rented
16170,Townhouse,Los Angeles,1827,1,2,2018,1239759.094,1935.51123,Hollywood,Rented
16171,Townhouse,Chicago,557,1,3,1962,1302340.496,4526.676047,The Loop,Available
16172,Condo,Los Angeles,1748,2,1,1981,1089791.866,1683.214232,Hollywood,Rented
16173,Apartment,Chicago,1949,4,1,2004,739710.3031,3745.197004,Lincoln Park,Rented
16174,Condo,Chicago,1017,5,3,1976,1114510.801,1960.256774,Lincoln Park,Sold
16175,Condo,Chicago,2577,4,3,1952,414438.7149,2646.695656,Lincoln Park,Rented
16176,House,New York,650,4,2,1950,713306.4422,2760.567724,Brooklyn,Sold
16177,House,Los Angeles,2657,3,1,2012,479143.0842,2205.27235,Beverly Hills,Sold
16178,Townhouse,Seattle,4173,2,2,1994,1695665.569,2473.218995,Capitol Hill,Sold
16179,Townhouse,Chicago,3013,3,3,2018,409735.5424,1656.703731,The Loop,Sold
16180,House,Miami,2784,5,1,1992,1519183.297,6299.248224,Downtown,Sold
16181,House,Miami,1894,2,3,1961,226132.2668,7795.31545,Little Havana,Sold
16182,Apartment,New York,2205,4,3,1964,1353463.176,6364.186316,Bronx,Sold
16183,Townhouse,San Francisco,1672,1,1,1987,1554639.678,3248.545528,SoMa,Rented
16184,Townhouse,Seattle,2921,4,2,2011,291123.9565,6172.738962,Queen Anne,Sold
16185,House,New York,1099,4,3,1984,1566844.299,971.7298864,Queens,Sold
16186,Apartment,San Francisco,4004,2,3,1965,1213261.778,3152.417579,Downtown,Sold
16187,House,New York,2799,4,3,2013,1403699.364,3476.421616,Bronx,Sold
16188,House,Miami,4515,5,2,1964,1474207.159,595.7279367,Little Havana,Sold
16189,Condo,Chicago,1996,4,2,2013,410108.2191,7625.850762,Lincoln Park,Rented
16190,Townhouse,Los Angeles,3617,1,2,2007,1094332.9675,3983.656144,Santa Monica,Rented
16191,Apartment,Chicago,934,2,1,1989,1585524.7,7908.894335,Hyde Park,Rented
16192,Condo,Miami,3158,5,2,2006,1328997.942,2593.43427,South Beach,Sold
16193,Townhouse,Los Angeles,4199,2,3,1969,1058995.474,7841.98662,Beverly Hills,Rented
16194,House,San Francisco,2823,1,3,1986,1714823.199,5098.86869,Mission District,Sold
16195,Apartment,San Francisco,3395,3,1,1981,1773317.949,3621.67524,Mission District,Available
16196,Townhouse,Miami,2759,5,2,1965,736115.8875,6743.563185,South Beach,Sold
16197,House,Los Angeles,3666,1,1,1954,1112501.148,4562.94714,Beverly Hills,Sold
16198,Condo,Chicago,1281,3,3,1969,954663.8015,6700.693044,The Loop,Sold
16199,Apartment,Miami,1925,1,2,2005,907810.1391,4293.433973,Downtown,Rented
